class_label,class_name,fpr,tpr
1,Meningioma,0.09713024282560706,0.25203252032520324
1,Meningioma,0.10375275938189846,0.25203252032520324
1,Meningioma,0.10375275938189846,0.25609756097560976
1,Meningioma,0.10816777041942605,0.25609756097560976
1,Meningioma,0.10816777041942605,0.2601626016260163
1,Meningioma,0.11258278145695365,0.2601626016260163
1,Meningioma,0.11258278145695365,0.2682926829268293
1,Meningioma,0.11699779249448124,0.2682926829268293
1,Meningioma,0.11699779249448124,0.27235772357723576
1,Meningioma,0.1368653421633554,0.27235772357723576
1,Meningioma,0.1368653421633554,0.2804878048780488
1,Meningioma,0.1456953642384106,0.2804878048780488
1,Meningioma,0.1456953642384106,0.2845528455284553
1,Meningioma,0.152317880794702,0.2845528455284553
1,Meningioma,0.152317880794702,0.2926829268292683
1,Meningioma,0.1545253863134658,0.2926829268292683
1,Meningioma,0.1545253863134658,0.3130081300813008
1,Meningioma,0.15673289183222958,0.3130081300813008
1,Meningioma,0.15673289183222958,0.3170731707317073
1,Meningioma,0.15894039735099338,0.3170731707317073
1,Meningioma,0.15894039735099338,0.32926829268292684
1,Meningioma,0.16556291390728478,0.32926829268292684
1,Meningioma,0.16556291390728478,0.3333333333333333
1,Meningioma,0.16997792494481237,0.3333333333333333
1,Meningioma,0.16997792494481237,0.34146341463414637
1,Meningioma,0.17218543046357615,0.34146341463414637
1,Meningioma,0.17218543046357615,0.34552845528455284
1,Meningioma,0.17439293598233996,0.34552845528455284
1,Meningioma,0.17439293598233996,0.34959349593495936
1,Meningioma,0.18322295805739514,0.34959349593495936
1,Meningioma,0.18322295805739514,0.35365853658536583
1,Meningioma,0.18984547461368653,0.35365853658536583
1,Meningioma,0.18984547461368653,0.35772357723577236
1,Meningioma,0.19426048565121412,0.35772357723577236
1,Meningioma,0.19426048565121412,0.3617886178861789
1,Meningioma,0.20088300220750552,0.3617886178861789
1,Meningioma,0.20088300220750552,0.36585365853658536
1,Meningioma,0.20309050772626933,0.36585365853658536
1,Meningioma,0.20309050772626933,0.3699186991869919
1,Meningioma,0.2185430463576159,0.3699186991869919
1,Meningioma,0.2185430463576159,0.37398373983739835
1,Meningioma,0.2229580573951435,0.37398373983739835
1,Meningioma,0.2229580573951435,0.3780487804878049
1,Meningioma,0.22737306843267108,0.3780487804878049
1,Meningioma,0.22737306843267108,0.3821138211382114
1,Meningioma,0.23178807947019867,0.3821138211382114
1,Meningioma,0.23178807947019867,0.3902439024390244
1,Meningioma,0.23620309050772628,0.3902439024390244
1,Meningioma,0.23620309050772628,0.3943089430894309
1,Meningioma,0.24282560706401765,0.3943089430894309
1,Meningioma,0.24282560706401765,0.4065040650406504
1,Meningioma,0.24503311258278146,0.4065040650406504
1,Meningioma,0.24503311258278146,0.4105691056910569
1,Meningioma,0.2582781456953642,0.4105691056910569
1,Meningioma,0.2582781456953642,0.4146341463414634
1,Meningioma,0.2671081677704194,0.4146341463414634
1,Meningioma,0.2671081677704194,0.4186991869918699
1,Meningioma,0.2693156732891832,0.4186991869918699
1,Meningioma,0.2693156732891832,0.43089430894308944
1,Meningioma,0.271523178807947,0.43089430894308944
1,Meningioma,0.271523178807947,0.4349593495934959
1,Meningioma,0.27593818984547464,0.4349593495934959
1,Meningioma,0.27593818984547464,0.43902439024390244
1,Meningioma,0.2847682119205298,0.43902439024390244
1,Meningioma,0.2847682119205298,0.44308943089430897
1,Meningioma,0.31346578366445915,0.44308943089430897
1,Meningioma,0.31346578366445915,0.44715447154471544
1,Meningioma,0.31788079470198677,0.44715447154471544
1,Meningioma,0.31788079470198677,0.45934959349593496
1,Meningioma,0.32229580573951433,0.45934959349593496
1,Meningioma,0.32229580573951433,0.4634146341463415
1,Meningioma,0.32671081677704195,0.4634146341463415
1,Meningioma,0.32671081677704195,0.4715447154471545
1,Meningioma,0.3333333333333333,0.4715447154471545
1,Meningioma,0.3333333333333333,0.47560975609756095
1,Meningioma,0.3443708609271523,0.47560975609756095
1,Meningioma,0.3443708609271523,0.4796747967479675
1,Meningioma,0.3487858719646799,0.4796747967479675
1,Meningioma,0.3487858719646799,0.483739837398374
1,Meningioma,0.3509933774834437,0.483739837398374
1,Meningioma,0.3509933774834437,0.491869918699187
1,Meningioma,0.35320088300220753,0.491869918699187
1,Meningioma,0.35320088300220753,0.5040650406504065
1,Meningioma,0.3598233995584989,0.5040650406504065
1,Meningioma,0.3598233995584989,0.508130081300813
1,Meningioma,0.36644591611479027,0.508130081300813
1,Meningioma,0.36644591611479027,0.5121951219512195
1,Meningioma,0.3686534216335541,0.5121951219512195
1,Meningioma,0.3686534216335541,0.524390243902439
1,Meningioma,0.37969094922737306,0.524390243902439
1,Meningioma,0.37969094922737306,0.532520325203252
1,Meningioma,0.39072847682119205,0.532520325203252
1,Meningioma,0.39072847682119205,0.5447154471544715
1,Meningioma,0.39293598233995586,0.5447154471544715
1,Meningioma,0.39293598233995586,0.5487804878048781
1,Meningioma,0.3995584988962472,0.5487804878048781
1,Meningioma,0.3995584988962472,0.556910569105691
1,Meningioma,0.4105960264900662,0.556910569105691
1,Meningioma,0.4105960264900662,0.5609756097560976
1,Meningioma,0.41501103752759383,0.5609756097560976
1,Meningioma,0.41501103752759383,0.5650406504065041
1,Meningioma,0.4194260485651214,0.5650406504065041
1,Meningioma,0.4194260485651214,0.573170731707317
1,Meningioma,0.4260485651214128,0.573170731707317
1,Meningioma,0.4260485651214128,0.5853658536585366
1,Meningioma,0.4282560706401766,0.5853658536585366
1,Meningioma,0.4282560706401766,0.5934959349593496
1,Meningioma,0.4304635761589404,0.5934959349593496
1,Meningioma,0.4304635761589404,0.6056910569105691
1,Meningioma,0.44370860927152317,0.6056910569105691
1,Meningioma,0.44370860927152317,0.6097560975609756
1,Meningioma,0.45695364238410596,0.6097560975609756
1,Meningioma,0.45695364238410596,0.6178861788617886
1,Meningioma,0.45916114790286977,0.6178861788617886
1,Meningioma,0.45916114790286977,0.6219512195121951
1,Meningioma,0.4613686534216336,0.6219512195121951
1,Meningioma,0.4613686534216336,0.6260162601626016
1,Meningioma,0.4768211920529801,0.6260162601626016
1,Meningioma,0.4768211920529801,0.6300813008130082
1,Meningioma,0.4878587196467991,0.6300813008130082
1,Meningioma,0.4878587196467991,0.6341463414634146
1,Meningioma,0.49448123620309054,0.6341463414634146
1,Meningioma,0.49448123620309054,0.6382113821138211
1,Meningioma,0.5121412803532008,0.6382113821138211
1,Meningioma,0.5121412803532008,0.6463414634146342
1,Meningioma,0.5209713024282561,0.6463414634146342
1,Meningioma,0.5209713024282561,0.6544715447154471
1,Meningioma,0.5364238410596026,0.6544715447154471
1,Meningioma,0.5364238410596026,0.6585365853658537
1,Meningioma,0.543046357615894,0.6585365853658537
1,Meningioma,0.543046357615894,0.6626016260162602
1,Meningioma,0.5496688741721855,0.6626016260162602
1,Meningioma,0.5496688741721855,0.6707317073170732
1,Meningioma,0.5518763796909493,0.6707317073170732
1,Meningioma,0.5518763796909493,0.6910569105691057
1,Meningioma,0.5562913907284768,0.6910569105691057
1,Meningioma,0.5562913907284768,0.6951219512195121
1,Meningioma,0.5629139072847682,0.6951219512195121
1,Meningioma,0.5629139072847682,0.6991869918699187
