class_label,class_name,recall,precision
1,Meningioma,0.7357723577235772,0.3842887473460722
1,Meningioma,0.7357723577235772,0.3851063829787234
1,Meningioma,0.7357723577235772,0.3859275053304904
1,Meningioma,0.7357723577235772,0.38675213675213677
1,Meningioma,0.7357723577235772,0.3875802997858672
1,Meningioma,0.7357723577235772,0.388412017167382
1,Meningioma,0.7357723577235772,0.38924731182795697
1,Meningioma,0.7357723577235772,0.3900862068965517
1,Meningioma,0.7317073170731707,0.38876889848812096
1,Meningioma,0.7317073170731707,0.38961038961038963
1,Meningioma,0.7317073170731707,0.39045553145336226
1,Meningioma,0.7317073170731707,0.391304347826087
1,Meningioma,0.7276422764227642,0.3899782135076253
1,Meningioma,0.7276422764227642,0.39082969432314413
1,Meningioma,0.7276422764227642,0.3916849015317287
1,Meningioma,0.7276422764227642,0.3925438596491228
1,Meningioma,0.7276422764227642,0.3934065934065934
1,Meningioma,0.7235772357723578,0.3920704845814978
1,Meningioma,0.7235772357723578,0.39293598233995586
1,Meningioma,0.7235772357723578,0.3938053097345133
1,Meningioma,0.7195121951219512,0.3924611973392461
1,Meningioma,0.7154471544715447,0.39111111111111113
1,Meningioma,0.7154471544715447,0.39198218262806234
1,Meningioma,0.7154471544715447,0.39285714285714285
1,Meningioma,0.7154471544715447,0.39373601789709173
1,Meningioma,0.7113821138211383,0.3923766816143498
1,Meningioma,0.7073170731707317,0.39101123595505616
1,Meningioma,0.7073170731707317,0.3918918918918919
1,Meningioma,0.7073170731707317,0.3927765237020316
1,Meningioma,0.7073170731707317,0.3936651583710407
1,Meningioma,0.7073170731707317,0.3945578231292517
1,Meningioma,0.7032520325203252,0.3931818181818182
1,Meningioma,0.6991869918699187,0.3917995444191344
1,Meningioma,0.6991869918699187,0.3926940639269406
1,Meningioma,0.6991869918699187,0.39359267734553777
1,Meningioma,0.6991869918699187,0.3944954128440367
1,Meningioma,0.6991869918699187,0.3954022988505747
1,Meningioma,0.6991869918699187,0.39631336405529954
1,Meningioma,0.6991869918699187,0.3972286374133949
1,Meningioma,0.6991869918699187,0.39814814814814814
1,Meningioma,0.6991869918699187,0.3990719257540603
1,Meningioma,0.6991869918699187,0.4
1,Meningioma,0.6991869918699187,0.40093240093240096
1,Meningioma,0.6991869918699187,0.40186915887850466
1,Meningioma,0.6991869918699187,0.4028103044496487
1,Meningioma,0.6951219512195121,0.4014084507042254
1,Meningioma,0.6951219512195121,0.4023529411764706
1,Meningioma,0.6951219512195121,0.4033018867924528
1,Meningioma,0.6951219512195121,0.40425531914893614
1,Meningioma,0.6910569105691057,0.4028436018957346
1,Meningioma,0.6910569105691057,0.40380047505938244
